Selected Gene,Overlapping Gene,Overlapping Strand,Overlapping Gene name,Overlapping Gene start (bp),Overlapping Gene end (bp),Selected Strand,Selected Gene name,Selected Gene start (bp),Selected Gene end (bp),overlap type
ENSG00000158417,ENSG00000115514,-1,TXNDC9,99318982,99340702,1,EIF5B,99337371,99401326,5.0
ENSG00000138381,ENSG00000286053,1,ASDURF,189661452,189666437,1,ASNSD1,189661385,189670831,3.0
ENSG00000138381,ENSG00000286165,1,,189661519,189667881,1,ASNSD1,189661385,189670831,3.0
ENSG00000286165,ENSG00000286053,1,ASDURF,189661452,189666437,1,,189661519,189667881,3.0
ENSG00000286165,ENSG00000138381,1,ASNSD1,189661385,189670831,1,,189661519,189667881,3.0
ENSG00000286053,ENSG00000286165,1,,189661519,189667881,1,ASDURF,189661452,189666437,3.0
ENSG00000286053,ENSG00000138381,1,ASNSD1,189661385,189670831,1,ASDURF,189661452,189666437,3.0
ENSG00000128699,ENSG00000064933,1,PMS1,189784085,189877629,-1,ORMDL1,189770267,189784364,2.0
ENSG00000169031,ENSG00000081052,-1,COL4A4,227002714,227164453,1,COL4A3,227164624,227314792,2.0
ENSG00000081052,ENSG00000169031,1,COL4A3,227164624,227314792,-1,COL4A4,227002714,227164453,2.0
ENSG00000136531,ENSG00000153253,-1,SCN3A,165087526,165204050,1,SCN2A,165194993,165392310,5.0
ENSG00000184261,ENSG00000095002,1,MSH2,47403067,47663146,-1,KCNK12,47509290,47570985,5.0
ENSG00000172071,ENSG00000153574,1,RPIA,88691673,88750929,-1,EIF2AK3,88556741,88691518,2.0
ENSG00000188452,ENSG00000162992,-1,NEUROD1,181668295,181680827,-1,CERKL,181535041,181680665,3.0
ENSG00000162992,ENSG00000188452,-1,CERKL,181535041,181680665,-1,NEUROD1,181668295,181680827,3.0
ENSG00000144591,ENSG00000286143,1,,219491867,219498244,1,GMPPA,219498865,219513898,1.0
ENSG00000144591,ENSG00000286095,1,SPEGNB,219496131,219498287,1,GMPPA,219498865,219513898,1.0
ENSG00000286095,ENSG00000286143,1,,219491867,219498244,1,SPEGNB,219496131,219498287,6.0
ENSG00000123600,ENSG00000115827,1,DCAF17,171434217,171485052,-1,METTL8,171315746,171434802,2.0
ENSG00000155744,ENSG00000119013,1,NDUFB3,201071433,201085750,-1,HYCC2,200973718,201071671,2.0
ENSG00000144230,ENSG00000072163,-1,LIMS2,127638381,127681786,1,GPR17,127645864,127652639,5.0
ENSG00000138442,ENSG00000144426,1,NBEAL1,203014608,203226378,-1,WDR12,202874261,203014798,2.0
ENSG00000204217,ENSG00000289490,1,,202377112,202377168,1,BMPR2,202376327,202567751,3.0
ENSG00000289490,ENSG00000204217,1,BMPR2,202376327,202567751,1,,202377112,202377168,3.0
ENSG00000243943,ENSG00000221843,1,C2orf16,27537386,27582722,1,ZNF512,27582969,27623217,1.0
ENSG00000176714,ENSG00000198522,1,GPN1,27628247,27651511,-1,CCDC121,27625638,27629012,2.0
ENSG00000198522,ENSG00000176714,-1,CCDC121,27625638,27629012,1,GPN1,27628247,27651511,2.0
ENSG00000119760,ENSG00000163798,1,SLC4A1AP,27663426,27695366,-1,SUPT7L,27650809,27663840,2.0
ENSG00000196290,ENSG00000240344,-1,PPIL3,200870907,200889303,1,NIF3L1,200889327,200903938,2.0
ENSG00000176946,ENSG00000168397,1,ATG4B,241637213,241673857,-1,THAP4,241584405,241637158,2.0
ENSG00000188219,ENSG00000115762,1,PLEKHB2,131104847,131353709,1,POTEE,131209536,131265278,6.0
ENSG00000064933,ENSG00000128699,-1,ORMDL1,189770267,189784364,1,PMS1,189784085,189877629,2.0
ENSG00000138018,ENSG00000173567,-1,ADGRF3,26308173,26346817,1,SELENOI,26308547,26395885,4.0
ENSG00000155368,ENSG00000186132,-1,C2orf76,119302225,119366834,1,DBI,119366924,119372550,2.0
ENSG00000135624,ENSG00000135617,-1,PRADC1,73228010,73233239,1,CCT7,73233420,73253021,2.0
ENSG00000155657,ENSG00000163492,-1,CCDC141,178829757,179050137,-1,TTN,178525989,178830802,6.0
ENSG00000188010,ENSG00000163214,-1,DHX57,38797729,38875934,1,MORN2,38875976,38929072,2.0
ENSG00000173567,ENSG00000138018,1,SELENOI,26308547,26395885,-1,ADGRF3,26308173,26346817,4.0
ENSG00000072182,ENSG00000144591,1,GMPPA,219498865,219513898,1,ASIC4,219514170,219538772,1.0
ENSG00000138068,ENSG00000218739,1,CEBPZOS,37196488,37216193,-1,SULT6B1,37167820,37196598,2.0
ENSG00000084693,ENSG00000119777,1,TMEM214,27032910,27041694,1,AGBL5,27042364,27070622,1.0
ENSG00000138074,ENSG00000138085,1,ATRAID,27212041,27217178,-1,SLC5A6,27199587,27212958,2.0
ENSG00000084774,ENSG00000138085,1,ATRAID,27212041,27217178,1,CAD,27217369,27243943,1.0
ENSG00000115194,ENSG00000163793,1,DNAJC5G,27275433,27281499,-1,SLC30A3,27253684,27275817,2.0
ENSG00000138100,ENSG00000163793,1,DNAJC5G,27275433,27281499,1,TRIM54,27282429,27307439,1.0
ENSG00000163793,ENSG00000115194,-1,SLC30A3,27253684,27275817,1,DNAJC5G,27275433,27281499,2.0
ENSG00000115204,ENSG00000115207,-1,GTF3C2,27325849,27356999,-1,MPV17,27309492,27325680,1.0
ENSG00000138085,ENSG00000138074,-1,SLC5A6,27199587,27212958,1,ATRAID,27212041,27217178,2.0
ENSG00000177917,ENSG00000196504,-1,PRPF40A,152651593,152718012,1,ARL6IP6,152717647,152762396,2.0
ENSG00000115073,ENSG00000228486,1,C2orf92,97664217,97703066,-1,ACTR1B,97655939,97664044,2.0
ENSG00000228486,ENSG00000115073,-1,ACTR1B,97655939,97664044,1,C2orf92,97664217,97703066,2.0
ENSG00000023228,ENSG00000114942,1,EEF1B2,206159585,206162928,-1,NDUFS1,206114817,206159509,2.0
ENSG00000114942,ENSG00000023228,-1,NDUFS1,206114817,206159509,1,EEF1B2,206159585,206162928,2.0
ENSG00000127837,ENSG00000127838,1,PNKD,218269651,218346793,-1,AAMP,218264129,218270178,2.0
ENSG00000135926,ENSG00000127838,1,PNKD,218269651,218346793,-1,TMBIM1,218274197,218292586,5.0
ENSG00000127838,ENSG00000127837,-1,AAMP,218264129,218270178,1,PNKD,218269651,218346793,2.0
ENSG00000042445,ENSG00000115459,1,ELMOD3,85354394,85391752,-1,RETSAT,85341955,85354531,2.0
ENSG00000115459,ENSG00000042445,-1,RETSAT,85341955,85354531,1,ELMOD3,85354394,85391752,2.0
ENSG00000042493,ENSG00000152292,1,SH2D6,85418714,85437029,-1,CAPG,85394753,85418432,2.0
ENSG00000118640,ENSG00000115486,-1,GGCX,85544720,85561532,1,VAMP8,85561562,85582031,2.0
ENSG00000168890,ENSG00000168883,1,USP39,85602856,85649283,-1,TMEM150A,85598547,85603196,2.0
ENSG00000168887,ENSG00000168883,1,USP39,85602856,85649283,-1,C2orf68,85605254,85612066,5.0
ENSG00000168883,ENSG00000168890,-1,TMEM150A,85598547,85603196,1,USP39,85602856,85649283,2.0
ENSG00000152292,ENSG00000042493,-1,CAPG,85394753,85418432,1,SH2D6,85418714,85437029,2.0
ENSG00000135930,ENSG00000221944,-1,TIGD1,232543883,232550557,1,EIF4E2,232550659,232583644,2.0
ENSG00000143942,ENSG00000115239,-1,ASB3,53532672,53860160,1,CHAC2,53767804,53775196,5.0
ENSG00000119737,ENSG00000115239,-1,ASB3,53532672,53860160,-1,GPR75,53852912,53859967,3.0
ENSG00000068912,ENSG00000115239,-1,ASB3,53532672,53860160,1,ERLEC1,53787009,53833038,5.0
ENSG00000068878,ENSG00000170634,1,ACYP2,53970838,54305300,-1,PSME4,53864069,53970993,2.0
ENSG00000178021,ENSG00000170634,1,ACYP2,53970838,54305300,-1,TSPYL6,54253178,54256229,5.0
ENSG00000115486,ENSG00000118640,1,VAMP8,85561562,85582031,-1,GGCX,85544720,85561532,2.0
ENSG00000123989,ENSG00000188760,1,TMEM198,219543663,219550595,-1,CHPF,219538954,219543809,2.0
ENSG00000256977,ENSG00000284337,1,,109898432,109968557,1,LIMS3,109898428,109925625,3.0
ENSG00000116039,ENSG00000116035,1,VAX2,70900576,70965373,1,ATP6V1B1,70935900,70965431,6.0
ENSG00000258881,ENSG00000144043,-1,TEX261,70968325,70994873,-1,,70939318,70995336,3.0
ENSG00000144031,ENSG00000144043,-1,TEX261,70968325,70994873,1,ANKRD53,70978380,70985499,5.0
ENSG00000144031,ENSG00000258881,-1,,70939318,70995336,1,ANKRD53,70978380,70985499,5.0
ENSG00000144043,ENSG00000258881,-1,,70939318,70995336,-1,TEX261,70968325,70994873,3.0
ENSG00000124370,ENSG00000124383,1,MPHOSPH10,71130310,71150101,-1,MCEE,71109684,71130239,2.0
ENSG00000136699,ENSG00000152082,1,MZT2B,130181737,130190729,-1,SMPD4,130151392,130182750,5.0
ENSG00000275111,ENSG00000289685,-1,,95085391,95165391,1,ZNF2,95165432,95184317,2.0
ENSG00000275111,ENSG00000144026,-1,ZNF514,95122087,95165668,1,ZNF2,95165432,95184317,2.0
ENSG00000144029,ENSG00000289685,-1,,95085391,95165391,-1,MRPS5,95085369,95122006,6.0
ENSG00000144029,ENSG00000144026,-1,ZNF514,95122087,95165668,-1,MRPS5,95085369,95122006,1.0
ENSG00000144026,ENSG00000289685,-1,,95085391,95165391,-1,ZNF514,95122087,95165668,3.0
ENSG00000144026,ENSG00000275111,1,ZNF2,95165432,95184317,-1,ZNF514,95122087,95165668,2.0
ENSG00000289685,ENSG00000144026,-1,ZNF514,95122087,95165668,-1,,95085391,95165391,3.0
ENSG00000289685,ENSG00000275111,1,ZNF2,95165432,95184317,-1,,95085391,95165391,2.0
ENSG00000163006,ENSG00000153201,1,RANBP2,108719482,108785810,1,CCDC138,108786757,108885477,1.0
ENSG00000264324,ENSG00000204843,-1,DCTN1,74361154,74392087,-1,,74211604,74363377,6.0
ENSG00000188687,ENSG00000264324,-1,,74211604,74363377,-1,SLC4A5,74216242,74343416,6.0
ENSG00000152133,ENSG00000008869,-1,HEATR5B,36968383,37084372,1,GPATCH11,37084518,37099244,2.0
ENSG00000257207,ENSG00000256671,-1,LIMS4,110445883,110473075,-1,,110402934,110473075,3.0
ENSG00000256671,ENSG00000257207,-1,,110402934,110473075,-1,LIMS4,110445883,110473075,3.0
ENSG00000115325,ENSG00000115318,-1,LOXL3,74532258,74555690,1,DOK1,74549026,74557551,5.0
ENSG00000115484,ENSG00000173163,1,COMMD1,61888724,62147247,-1,CCT4,61868085,61888671,2.0
ENSG00000115267,ENSG00000115271,1,GCA,162318840,162371595,-1,IFIH1,162267074,162318684,2.0
ENSG00000188282,ENSG00000079308,-1,TNS1,217799588,218033982,1,RUFY4,218034960,218090584,2.0
ENSG00000169618,ENSG00000169621,1,APLF,68467572,68655862,1,PROKR1,68643579,68658251,6.0
ENSG00000204923,ENSG00000169621,1,APLF,68467572,68655862,-1,FBXO48,68459422,68467294,2.0
ENSG00000144524,ENSG00000156973,-1,PDE6D,231732433,231786272,1,COPS7B,231781671,231809254,5.0
ENSG00000138379,ENSG00000187699,1,C2orf88,189879609,190203484,-1,MSTN,190055700,190062729,5.0
ENSG00000151689,ENSG00000198130,-1,HIBCH,190189735,190344193,1,INPP1,190343570,190371665,2.0
ENSG00000198130,ENSG00000151689,1,INPP1,190343570,190371665,-1,HIBCH,190189735,190344193,2.0
ENSG00000125630,ENSG00000114999,1,TTL,112482156,112541739,1,POLR1B,112541915,112579818,1.0
ENSG00000115211,ENSG00000115234,1,SNX17,27370496,27377535,-1,EIF2B4,27364352,27370338,2.0
ENSG00000173163,ENSG00000115484,-1,CCT4,61868085,61888671,1,COMMD1,61888724,62147247,2.0
ENSG00000116001,ENSG00000115998,-1,C2orf42,70149885,70248615,-1,TIA1,70209444,70248660,3.0
ENSG00000171174,ENSG00000243147,1,MRPL33,27771717,27988087,-1,RBKS,27781379,27890681,5.0
ENSG00000171174,ENSG00000158019,1,BABAM2,27889941,28338901,-1,RBKS,27781379,27890681,2.0
ENSG00000158019,ENSG00000243147,1,MRPL33,27771717,27988087,1,BABAM2,27889941,28338901,6.0
ENSG00000158019,ENSG00000171174,-1,RBKS,27781379,27890681,1,BABAM2,27889941,28338901,2.0
ENSG00000163806,ENSG00000213639,1,PPP1CB,28751640,28802940,1,SPDYA,28782517,28850611,6.0
ENSG00000180398,ENSG00000068724,1,TTC7A,46915869,47076137,-1,MCFD2,46901870,46941855,5.0
ENSG00000239605,ENSG00000273269,-1,,47065941,47176511,-1,STPG4,47045538,47155308,6.0
ENSG00000143933,ENSG00000273269,-1,,47065941,47176511,-1,CALM2,47160084,47176921,3.0
ENSG00000273269,ENSG00000143933,-1,CALM2,47160084,47176921,-1,,47065941,47176511,3.0
ENSG00000135899,ENSG00000079263,1,SP140,230203110,230313215,-1,SP110,230165186,230225729,5.0
ENSG00000280537,ENSG00000213901,-1,SLC23A3,219161465,219170095,-1,,219075329,219170827,3.0
ENSG00000124383,ENSG00000124370,-1,MCEE,71109684,71130239,1,MPHOSPH10,71130310,71150101,2.0
ENSG00000068724,ENSG00000180398,-1,MCFD2,46901870,46941855,1,TTC7A,46915869,47076137,5.0
ENSG00000196504,ENSG00000177917,1,ARL6IP6,152717647,152762396,-1,PRPF40A,152651593,152718012,2.0
ENSG00000163026,ENSG00000205639,1,MFSD2B,24010081,24063321,-1,WDCP,24029347,24049575,5.0
ENSG00000163026,ENSG00000119782,1,FKBP1B,24049701,24063681,-1,WDCP,24029347,24049575,2.0
ENSG00000119782,ENSG00000205639,1,MFSD2B,24010081,24063321,1,FKBP1B,24049701,24063681,6.0
ENSG00000119782,ENSG00000163026,-1,WDCP,24029347,24049575,1,FKBP1B,24049701,24063681,2.0
ENSG00000115128,ENSG00000219626,1,FAM228B,24076526,24169640,-1,SF3B6,24067586,24076373,2.0
ENSG00000115129,ENSG00000219626,1,FAM228B,24076526,24169640,-1,TP53I3,24077433,24085861,4.0
ENSG00000176732,ENSG00000219626,1,FAM228B,24076526,24169640,-1,PFN4,24114809,24123464,5.0
ENSG00000176732,ENSG00000276087,1,,24124366,24190436,-1,PFN4,24114809,24123464,2.0
ENSG00000276087,ENSG00000219626,1,FAM228B,24076526,24169640,1,,24124366,24190436,6.0
ENSG00000276087,ENSG00000176732,-1,PFN4,24114809,24123464,1,,24124366,24190436,2.0
ENSG00000219626,ENSG00000115128,-1,SF3B6,24067586,24076373,1,FAM228B,24076526,24169640,2.0
ENSG00000219626,ENSG00000115129,-1,TP53I3,24077433,24085861,1,FAM228B,24076526,24169640,4.0
ENSG00000186453,ENSG00000276087,1,,24124366,24190436,1,FAM228A,24175053,24200849,6.0
ENSG00000163798,ENSG00000119760,-1,SUPT7L,27650809,27663840,1,SLC4A1AP,27663426,27695366,2.0
ENSG00000115561,ENSG00000249884,-1,RNF103-CHMP3,86505668,86721122,-1,CHMP3,86503430,86563479,6.0
ENSG00000239305,ENSG00000249884,-1,RNF103-CHMP3,86505668,86721122,-1,RNF103,86603398,86623866,6.0
ENSG00000153561,ENSG00000249884,-1,RNF103-CHMP3,86505668,86721122,1,RMND5A,86720291,86778041,2.0
ENSG00000178623,ENSG00000142330,1,CAPN10,240586734,240617705,1,GPR35,240605430,240633159,6.0
ENSG00000162927,ENSG00000162928,1,PEX13,61017225,61051990,-1,PUS10,60940222,61018259,5.0
ENSG00000162928,ENSG00000162927,-1,PUS10,60940222,61018259,1,PEX13,61017225,61051990,5.0
ENSG00000144504,ENSG00000142327,1,RNPEPL1,240565804,240581372,-1,ANKMY1,240479422,240569209,5.0
ENSG00000119185,ENSG00000119203,1,CPSF3,9423651,9473101,-1,ITGB1BP1,9403475,9423528,2.0
ENSG00000134330,ENSG00000119203,1,CPSF3,9423651,9473101,1,IAH1,9473658,9496543,1.0
ENSG00000119203,ENSG00000119185,-1,ITGB1BP1,9403475,9423528,1,CPSF3,9423651,9473101,2.0
ENSG00000085449,ENSG00000286239,-1,,223757258,223945299,-1,WDFY1,223855716,223945357,3.0
ENSG00000152056,ENSG00000286239,-1,,223757258,223945299,-1,AP1S3,223667680,223838027,6.0
ENSG00000286239,ENSG00000085449,-1,WDFY1,223855716,223945357,-1,,223757258,223945299,3.0
ENSG00000115365,ENSG00000021826,1,CPS1,210477682,210679107,-1,LANCL1,210427131,210477652,2.0
ENSG00000021826,ENSG00000115365,-1,LANCL1,210427131,210477652,1,CPS1,210477682,210679107,2.0
ENSG00000153827,ENSG00000153832,1,FBXO36,229922302,230013119,-1,TRIP12,229763837,229923239,2.0
ENSG00000035115,ENSG00000143727,1,ACP1,264140,278283,-1,SH3YL1,217730,266398,5.0
ENSG00000143727,ENSG00000035115,-1,SH3YL1,217730,266398,1,ACP1,264140,278283,5.0
ENSG00000170634,ENSG00000068878,-1,PSME4,53864069,53970993,1,ACYP2,53970838,54305300,2.0
ENSG00000079308,ENSG00000188282,1,RUFY4,218034960,218090584,-1,TNS1,217799588,218033982,2.0
ENSG00000169621,ENSG00000204923,-1,FBXO48,68459422,68467294,1,APLF,68467572,68655862,2.0
ENSG00000283228,ENSG00000182389,-1,CACNB4,151832771,152099167,-1,,151802651,151973949,6.0
ENSG00000153253,ENSG00000136531,1,SCN2A,165194993,165392310,-1,SCN3A,165087526,165204050,5.0
ENSG00000155729,ENSG00000163535,1,SGO2,200510008,200584096,-1,KCTD18,200488958,200519784,5.0
ENSG00000163535,ENSG00000155729,-1,KCTD18,200488958,200519784,1,SGO2,200510008,200584096,5.0
ENSG00000240344,ENSG00000196290,1,NIF3L1,200889327,200903938,-1,PPIL3,200870907,200889303,2.0
ENSG00000183513,ENSG00000115446,1,UNC50,98608579,98618515,-1,COA5,98599314,98608515,2.0
ENSG00000115446,ENSG00000183513,-1,COA5,98599314,98608515,1,UNC50,98608579,98618515,2.0
ENSG00000138030,ENSG00000138080,1,EMILIN1,27078615,27086403,1,KHK,27086772,27100762,1.0
ENSG00000153237,ENSG00000144283,1,PKP4,158456952,158682879,-1,CCDC148,158171073,158456753,2.0
ENSG00000144283,ENSG00000153237,-1,CCDC148,158171073,158456753,1,PKP4,158456952,158682879,2.0
ENSG00000115977,ENSG00000196975,1,ANXA4,69644425,69827112,-1,AAK1,69457997,69674349,5.0
ENSG00000214866,ENSG00000151360,1,ALLC,3658200,3702671,1,DCDC2C,3703575,3848008,1.0
ENSG00000048991,ENSG00000121988,-1,ZRANB3,135136916,135531218,1,R3HDM1,135531455,135725270,2.0
ENSG00000143919,ENSG00000138078,-1,PREPL,44316281,44361862,1,CAMKMT,44361947,44772592,2.0
ENSG00000115687,ENSG00000115685,1,PPP1R7,241149576,241183652,-1,PASK,241106099,241150264,2.0
ENSG00000115685,ENSG00000115687,-1,PASK,241106099,241150264,1,PPP1R7,241149576,241183652,2.0
ENSG00000115677,ENSG00000168385,1,SEPTIN2,241315100,241354027,-1,HDLBP,241227264,241317061,5.0
ENSG00000213699,ENSG00000115163,1,CENPA,26764289,26801067,1,SLC35F6,26764284,26781231,3.0
ENSG00000115163,ENSG00000213699,1,SLC35F6,26764284,26781231,1,CENPA,26764289,26801067,3.0
ENSG00000153094,ENSG00000153093,1,ACOXL,110732539,111118548,1,BCL2L11,111119378,111168444,1.0
ENSG00000118242,ENSG00000115425,-1,PECR,215996329,216082955,-1,MREG,215942584,216034096,6.0
ENSG00000163449,ENSG00000115425,-1,PECR,215996329,216082955,1,TMEM169,216081866,216102783,5.0
ENSG00000115425,ENSG00000163449,1,TMEM169,216081866,216102783,-1,PECR,215996329,216082955,5.0
ENSG00000144580,ENSG00000135913,-1,USP37,218450251,218568351,1,CNOT9,218568580,218597080,2.0
ENSG00000284479,ENSG00000136002,1,ARHGEF4,130836914,131047263,1,SMIM39,131034928,131047253,6.0
ENSG00000144579,ENSG00000018280,1,SLC11A1,218382029,218396894,1,CTDSP1,218397136,218405941,1.0
ENSG00000142655,ENSG00000160049,-1,DFFA,10456522,10472529,1,PEX14,10472288,10630758,2.0
ENSG00000173614,ENSG00000162441,-1,LZIC,9922113,9943407,1,NMNAT1,9943428,9985501,2.0
ENSG00000037637,ENSG00000055070,1,SZRD1,16352575,16398145,-1,FBXO42,16246840,16352480,2.0
ENSG00000157916,ENSG00000116151,-1,MORN1,2321253,2391707,1,RER1,2391775,2405442,2.0
ENSG00000131697,ENSG00000069424,1,KCNAB2,5990927,6101193,-1,NPHP4,5862811,5992473,5.0
ENSG00000055070,ENSG00000037637,-1,FBXO42,16246840,16352480,1,SZRD1,16352575,16398145,2.0
ENSG00000060688,ENSG00000121766,1,ZCCHC17,31296982,31364953,-1,SNRNP40,31259568,31296788,2.0
ENSG00000188910,ENSG00000163866,-1,SMIM12,34712737,34859755,1,GJB3,34781214,34786369,5.0
ENSG00000189280,ENSG00000163866,-1,SMIM12,34712737,34859755,1,GJB5,34755047,34758512,5.0
ENSG00000187513,ENSG00000163866,-1,SMIM12,34712737,34859755,1,GJA4,34792999,34795747,5.0
ENSG00000189433,ENSG00000163866,-1,SMIM12,34712737,34859755,1,GJB4,34759740,34762327,5.0
ENSG00000142684,ENSG00000282872,-1,C1orf232,26164101,26168963,1,ZNF593,26169908,26170873,2.0
ENSG00000142684,ENSG00000236782,-1,ZNF593OS,26169516,26171832,1,ZNF593,26169908,26170873,4.0
ENSG00000282872,ENSG00000236782,-1,ZNF593OS,26169516,26171832,-1,C1orf232,26164101,26168963,1.0
ENSG00000282872,ENSG00000142684,1,ZNF593,26169908,26170873,-1,C1orf232,26164101,26168963,2.0
ENSG00000163867,ENSG00000271741,-1,,34981533,35031741,-1,ZMYM6,34986165,35031945,3.0
ENSG00000163867,ENSG00000197056,1,ZMYM1,35032172,35115859,-1,ZMYM6,34986165,35031945,2.0
ENSG00000284773,ENSG00000271741,-1,,34981533,35031741,-1,,34974356,34985313,6.0
ENSG00000284773,ENSG00000163867,-1,ZMYM6,34986165,35031945,-1,,34974356,34985313,1.0
ENSG00000284773,ENSG00000243749,-1,TMEM35B,34981380,34985347,-1,,34974356,34985313,3.0
ENSG00000197056,ENSG00000271741,-1,,34981533,35031741,1,ZMYM1,35032172,35115859,2.0
ENSG00000197056,ENSG00000163867,-1,ZMYM6,34986165,35031945,1,ZMYM1,35032172,35115859,2.0
ENSG00000243749,ENSG00000271741,-1,,34981533,35031741,-1,TMEM35B,34981380,34985347,6.0
ENSG00000243749,ENSG00000163867,-1,ZMYM6,34986165,35031945,-1,TMEM35B,34981380,34985347,1.0
ENSG00000243749,ENSG00000284773,-1,,34974356,34985313,-1,TMEM35B,34981380,34985347,3.0
ENSG00000271741,ENSG00000197056,1,ZMYM1,35032172,35115859,-1,,34981533,35031741,2.0
ENSG00000271741,ENSG00000163867,-1,ZMYM6,34986165,35031945,-1,,34981533,35031741,3.0
ENSG00000273274,ENSG00000254553,1,,32465057,32600792,1,ZBTB8B,32465072,32496686,3.0
ENSG00000160062,ENSG00000254553,1,,32465057,32600792,1,ZBTB8A,32539427,32605941,6.0
ENSG00000274944,ENSG00000131233,-1,GJA9,38874069,38881587,-1,,38864501,38881617,3.0
ENSG00000214114,ENSG00000131233,-1,GJA9,38874069,38881587,-1,MYCBP,38862493,38873368,1.0
ENSG00000214114,ENSG00000274944,-1,,38864501,38881617,-1,MYCBP,38862493,38873368,6.0
ENSG00000254553,ENSG00000273274,1,ZBTB8B,32465072,32496686,1,,32465057,32600792,3.0
ENSG00000284989,ENSG00000066135,1,KDM4A,43650149,43705518,1,,43650149,43931014,3.0
ENSG00000126091,ENSG00000066135,1,KDM4A,43650149,43705518,1,ST3GAL3,43705824,43931165,1.0
ENSG00000126091,ENSG00000284989,1,,43650149,43931014,1,ST3GAL3,43705824,43931165,6.0
ENSG00000116151,ENSG00000157916,1,RER1,2391775,2405442,-1,MORN1,2321253,2391707,2.0
ENSG00000131233,ENSG00000274944,-1,,38864501,38881617,-1,GJA9,38874069,38881587,3.0
ENSG00000285839,ENSG00000117862,-1,TXNDC12,52020131,52055191,-1,,52020153,52033350,6.0
ENSG00000285839,ENSG00000198841,-1,KTI12,52032103,52033810,-1,,52020153,52033350,3.0
ENSG00000198841,ENSG00000117862,-1,TXNDC12,52020131,52055191,-1,KTI12,52032103,52033810,6.0
ENSG00000198841,ENSG00000285839,-1,,52020153,52033350,-1,KTI12,52032103,52033810,3.0
ENSG00000162391,ENSG00000162390,1,ACOT11,54542257,54639192,-1,FAM151A,54609181,54623556,5.0
ENSG00000284686,ENSG00000162407,-1,PLPP3,56494761,56645301,-1,,56173433,56524495,6.0
ENSG00000162409,ENSG00000162407,-1,PLPP3,56494761,56645301,1,PRKAA2,56645314,56715335,2.0
ENSG00000243725,ENSG00000271723,1,MROH7-TTC4,54641786,54742308,1,TTC4,54715861,54742657,6.0
ENSG00000184313,ENSG00000271723,1,MROH7-TTC4,54641786,54742308,1,MROH7,54641754,54710266,3.0
ENSG00000162407,ENSG00000162409,1,PRKAA2,56645314,56715335,-1,PLPP3,56494761,56645301,2.0
ENSG00000123080,ENSG00000185104,-1,FAF1,50437028,50960267,1,CDKN2C,50960745,50974634,2.0
ENSG00000162600,ENSG00000173406,-1,DAB1,56994778,58546734,-1,OMA1,58415384,58546802,3.0
ENSG00000116205,ENSG00000116209,-1,TMEM59,54026681,54053504,1,TCEANC2,54053584,54112519,2.0
ENSG00000116212,ENSG00000081870,-1,IFT25,53916574,53945699,1,LRRC42,53946085,53968168,2.0
ENSG00000137960,ENSG00000162616,1,DNAJB4,77979175,78017964,1,GIPC2,77979542,78138444,3.0
ENSG00000137960,ENSG00000162613,-1,FUBP1,77944055,77979110,1,GIPC2,77979542,78138444,2.0
ENSG00000162613,ENSG00000162616,1,DNAJB4,77979175,78017964,-1,FUBP1,77944055,77979110,2.0
ENSG00000162613,ENSG00000137960,1,GIPC2,77979542,78138444,-1,FUBP1,77944055,77979110,2.0
ENSG00000162616,ENSG00000162613,-1,FUBP1,77944055,77979110,1,DNAJB4,77979175,78017964,2.0
ENSG00000162616,ENSG00000137960,1,GIPC2,77979542,78138444,1,DNAJB4,77979175,78017964,3.0
